Unnamed: 0,RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
26660,42394.0,18254.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5E041A8CA5DCA935F7246DFBD7EBFBA4?id=2004FAS/CAV3829-3843:20,2.0,5.57,-13,-27970,['C=CC=C'],[None],,H(.),[None],,500,2.0
26661,42395.0,18254.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5E041A8CA5DCA935F7246DFBD7EBFBA4?id=2004FAS/CAV3829-3843:17,2.0,5.57,-13,-27970,['C=CC=C'],[None],,H(.),[None],,500,2.0
26662,42396.0,18254.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5E041A8CA5DCA935F7246DFBD7EBFBA4?id=2004FAS/CAV3829-3843:39,2.0,4.91,-6,-114307,['C=CC=C'],[None],,H(.),[None],,500,2.0
26663,42397.0,18254.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5E041A8CA5DCA935F7246DFBD7EBFBA4?id=2004FAS/CAV3829-3843:23,2.0,3.39,-10,-61655,['C=CC=C'],[None],,H(.),[None],,500,2.0
26669,42407.0,18257.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=243EAE503109FBAF95643547C8AB4201?id=2004FAS/CAV3829-3843:27,2.0,4.54,-8,-35146,['C=CC=C'],[None],,['C1C=CCC2=CC=CC=C12'],,,500,2.0
26675,42414.0,18260.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5328E3F3BBFC516C621771E18BD8EAAC?id=2004FAS/CAV3829-3843:26,2.0,8.78,-12,-52426,['C=CC=C'],[None],,['C1C=CC2=CC=CC=C12'],,,500,2.0
26676,42415.0,18261.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=770D6FFF31DDE5C3D94E46E6AD291F54?id=2004CAV/FAS705-720:11,2.0,1.96,-10,-3180,['C=CC=C'],[None],,[None],,,500,2.0
26677,42416.0,18262.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04E14CD4E91755AF4020F9DF924DC380?id=2004FAS/CAV3829-3843:29,2.0,2.54,-10,-47606,['C=CC=C'],[None],,[None],,,500,2.0
26678,42417.0,18262.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04E14CD4E91755AF4020F9DF924DC380?id=2004FAS/CAV3829-3843:40,2.0,9.84,-6,-115662,['C=CC=C'],[None],,[None],,,500,2.0
26679,42418.0,18262.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04E14CD4E91755AF4020F9DF924DC380?id=2004FAS/CAV3829-3843:24,2.0,8.31,-5,-103872,['C=CC=C'],[None],,[None],,,500,2.0
26680,42419.0,18262.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04E14CD4E91755AF4020F9DF924DC380?id=2004FAS/CAV3829-3843:34,2.0,3.02,-6,-135085,['C=CC=C'],[None],,[None],,,500,2.0
26681,42420.0,18263.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=845167BC12418A86DAB0819F20989B55?id=2004FAS/CAV3829-3843:1,2.0,2.49,-12,,['C=CC=C'],[None],,[None],,,500,2.0
26682,42421.0,18263.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=845167BC12418A86DAB0819F20989B55?id=2004FAS/CAV3829-3843:36,2.0,4.82,-3,-69069,['C=CC=C'],[None],,[None],,,500,2.0
26683,42422.0,18263.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=845167BC12418A86DAB0819F20989B55?id=2004FAS/CAV3829-3843:42,2.0,1.35,2,-97508,['C=CC=C'],[None],,[None],,,500,2.0
26684,42423.0,18264.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=695CD813A646DB5A2C7E7373CDCE1DDE?id=2004FAS/CAV3829-3843:25,2.0,,,-82178,['C=CC=C'],[None],,[None],,,500,2.0
26685,42424.0,18264.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=695CD813A646DB5A2C7E7373CDCE1DDE?id=2004FAS/CAV3829-3843:30,2.0,2.48,-4,-41296,['C=CC=C'],[None],,[None],,,500,2.0
26686,42425.0,18264.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=695CD813A646DB5A2C7E7373CDCE1DDE?id=2004FAS/CAV3829-3843:35,2.0,1.55,-2,-113838,['C=CC=C'],[None],,[None],,,500,2.0
26687,42426.0,18264.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=695CD813A646DB5A2C7E7373CDCE1DDE?id=2004FAS/CAV3829-3843:41,2.0,7.1,-1,-107232,['C=CC=C'],[None],,[None],,,500,2.0
26688,42427.0,18265.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA943BD004F587DD773008289BD8AE9F?id=1964PEA/SZW553-563:7,2.0,,,15797,['C=CC=C'],(.)CF3,,[None],,,338,2.0
26689,42428.0,18265.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA943BD004F587DD773008289BD8AE9F?id=1963DIX/SZW112-117:4,2.0,7.82,2,,['C=CC=C'],(.)CF3,,[None],,,"338
 
K",2.0
26695,42438.0,18271.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D70BAD9B4DFD5347DDCF62DC82178A31?id=1967CVE/IRW1694:4,2.0,,,14467,['C=CC=C'],(.)CH3,,[None],,,403,2.0
26696,42439.0,18272.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0658F7CF92450D626667F40A4E7FC5A8?id=1969MIT/ROD439-450:2,2.0,1.51,1,-18708,['C=CC=C'],(.)CF2,,[None],,,309,2.0
26698,42445.0,18277.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8B696A6AD5F3F6726D57D4DD304663B6?id=1939KIS/RAN725-735:2,2.0,2.16,-10,-158806,['C=CC=C'],['C(=C)C1C=CCCC1'],,[None],,,446,2.0
26699,42446.0,18278.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=480A89C77836DAC45968AD5E8BCA82E3?id=1982HUY/HUB259:4,2.0,6.76,-15,-106425,['C=CC=C'],['C1=CC=CCC1'],,['C12CC=CCC(C=C1)CC2'],,,437,2.0
26700,42447.0,18279.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0556B2C30447E75999D2925A93D18E78?id=1982HUY/HUB259:3,2.0,1.74,-14,-106425,['C=CC=C'],['C1=CC=CCC1'],,['C1CC=C[C@@H]2CC=CC[C@H]12'],,,437,2.0
26701,42448.0,18280.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2101C909073DB4DC48F204F279BF9281?id=1982HUY/HUB259:2,2.0,1.91,-14,-112245,['C=CC=C'],['C1=CC=CCC1'],,[None],,,437,2.0
26702,42449.0,18281.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1B4BB78180A9037FFDACF53F22858DA0?id=1982HUY/HUB259:1,2.0,6.31,-15,-103931,['C=CC=C'],['C1=CC=CCC1'],,[None],,,437,2.0
26703,42450.0,18282.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AF8DED34BC6E296498E961F3D4A0A231?id=1936KIS/LAC123-133:2,2.0,2.42,-15,-82396,['C=CC=C'],CH2=CHCHO,,['C1(CC=CCC1)C=O'],,,428,2.0
26704,42451.0,18283.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B9AE16925DBD89FCD2A7BC1002D17590?id=1977HUY/LUY283:4,2.0,7.42,-14,-118897,['C=CC=C'],['C=CC=C'],,['C/1=C/CC\\C=C/CC1'],,,464,2.0
26705,42452.0,18284.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=72B2CA8BCC6E90BBF46C800D7D2282BA?id=1939KIS/RAN725-735:1,2.0,1.53,-14,-123886,['C=CC=C'],['C=CC=C'],,['C(=C)C1C=CCCC1'],,,446,2.0
26706,42453.0,18285.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A92BB6EFF4F108B88C3BD1F4E762C560?id=1977HUY/LUY283:3,2.0,1.48,-14,-102268,['C=CC=C'],['C=CC=C'],,['C(=C)C1CC=CCC1'],,,464,2.0
26707,42454.0,18285.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A92BB6EFF4F108B88C3BD1F4E762C560?id=1951ROW/STE198-213:1,2.0,2.29,-13,-112245,['C=CC=C'],['C=CC=C'],,['C(=C)C1CC=CCC1'],,,673,2.0
26708,42455.0,18285.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A92BB6EFF4F108B88C3BD1F4E762C560?id=1932VAU3863-3876:1,2.0,7.82,-14,-108920,['C=CC=C'],['C=CC=C'],,['C(=C)C1CC=CCC1'],,,653,2.0
26715,42462.0,18288.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E95EC24CC80BAF039CCBBD833B7DEE4F?id=2000TSA/MOK1717-1723:3,1.0,7.86,31,-484484,['C=CC=C'],,,['C=C=CC'],,,1200,1.0
26721,42494.0,18296.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D253E2F68EEA44F35F079C54B635807E?id=1979DOH/NAG2617:1,2.0,,,5654,1-C4H8,[None],,[None],,,406,2.0
26724,42502.0,18300.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A0C50F6F33B5149F7257ACE23CFBB62?id=1968SMI378-389:2,2.0,3.16,-12,-3342,1-C4H8,O(.),,['C(C)C1OC1'],,,298,2.0
26725,42503.0,18300.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A0C50F6F33B5149F7257ACE23CFBB62?id=1968SMI378-389:3,2.0,9.79,-1,-565,1-C4H8,O(.),,['C(C)C1OC1'],,,298,2.0
26726,42505.0,18300.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A0C50F6F33B5149F7257ACE23CFBB62?id=1959CVE19-26:7,2.0,2.63,-1,,1-C4H8,O(.),,['C(C)C1OC1'],,,"298
 
K",2.0
26727,42506.0,18300.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A0C50F6F33B5149F7257ACE23CFBB62?id=1959CVE19-26:4,2.0,2.37,-1,,1-C4H8,O(.),,['C(C)C1OC1'],,,"298
 
K",2.0
26728,42507.0,18300.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A0C50F6F33B5149F7257ACE23CFBB62?id=1959CVE19-26:6,2.0,2.8,-1,,1-C4H8,O(.),,['C(C)C1OC1'],,,"298
 
K",2.0
26729,42508.0,18300.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A0C50F6F33B5149F7257ACE23CFBB62?id=1959CVE19-26:5,2.0,2.4,-1,,1-C4H8,O(.),,['C(C)C1OC1'],,,"298
 
K",2.0
26730,42510.0,18300.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A0C50F6F33B5149F7257ACE23CFBB62?id=1956CVE376-377:3,2.0,1.4,-3,,1-C4H8,O(.),,['C(C)C1OC1'],,,"298
 
K",2.0
26741,42552.0,18313.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0660B29AC727CAD5E6862D0C3D713942?id=1972KER/PARB:84,2.0,1.35,-12,,1-C4H8,H(.),,[None],,,"298
 
K",2.0
26742,42553.0,18313.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0660B29AC727CAD5E6862D0C3D713942?id=2015MAN/AWA429-441:6,2.0,5.07,-12,-3043,1-C4H8,H(.),,[None],,,220,2.0
26749,42562.0,18318.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5AB1E3AD53C661D555245ECEE10790A5?id=1969DOD/LAV14:3,2.0,1.5,-12,,1-C4H8,H(.),,[None],,,"293
 
K",2.0
26750,42564.0,18318.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5AB1E3AD53C661D555245ECEE10790A5?id=1961JEN/CVE1233-1240:3,2.0,8.18,2,,1-C4H8,H(.),,[None],,,"296
 
K",2.0
26751,42575.0,18320.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4DFD62E23590B0E2BD62E01F39359F94?id=1983KYO/WAT19-21:1,2.0,2.47,-11,-6244,1-C4H8,H(.),,[None],,,200,2.0
26754,42615.0,18329.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D86D6E4918A5DB9DD827B4D06A38F8FD?id=1972KER/PARB:81,2.0,5.13,-11,-9395,1-C4H8,[None],,[None],,,302,2.0
26755,42616.0,18329.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D86D6E4918A5DB9DD827B4D06A38F8FD?id=1966CAL/TYE2760-2767:3,2.0,5.15,-11,-9395,1-C4H8,[None],,[None],,,302,2.0
26756,42617.0,18329.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D86D6E4918A5DB9DD827B4D06A38F8FD?id=1966CAL/TYE2760-2767:4,2.0,,,2336,1-C4H8,[None],,[None],,,302,2.0
26757,42618.0,18330.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=86B9219AE19CFE40E08D2B6F72133650?id=1972KER/PARB:80,2.0,1.55,-11,,1-C4H8,S,,['C(C)C1SC1'],,,"298
 
K",2.0
26758,42619.0,18330.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=86B9219AE19CFE40E08D2B6F72133650?id=1973KLE/DAV375:1,2.0,7.42,-12,-1505,1-C4H8,S,,['C(C)C1SC1'],,,216,2.0
26759,42620.0,18330.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=86B9219AE19CFE40E08D2B6F72133650?id=1971CON/VAN560:3,2.0,1.49,-11,,1-C4H8,S,,['C(C)C1SC1'],,,"298
 
K",2.0
26760,42621.0,18330.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=86B9219AE19CFE40E08D2B6F72133650?id=1971STR/OCA559:6,2.0,7.5,-1,7200,1-C4H8,S,,['C(C)C1SC1'],,,298,2.0
26761,42629.0,18336.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3CDB9C2E4B8414AC8B86FE612DFCDE0C?id=1986MIT/HAC6148:8,3.0,4.91,-30,,1-C4H8,[None],,[None],,,"296
 
K",3.0
26762,42648.0,18349.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FF6619B8513F545BDC7E2651C5E4267C?id=1988MIT/SIM1655:9,2.0,1.5,-10,,1-C4H8,[None],,[None],,,"296
 
K",2.0
26763,42649.0,18349.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FF6619B8513F545BDC7E2651C5E4267C?id=1988MIT/SIM1655:10,2.0,3.2,-10,,1-C4H8,[None],,[None],,,"296
 
K",2.0
26778,42671.0,18361.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BE868C4071BBB1A8B20732B90D6FA12E?id=2015PEI/NIE3171-3180:1,2.0,7.1,-12,4330,1-C4H8,(.)OH,,[None],,,200,2.0
26798,42725.0,18389.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C926B1BBAF586C195B598D7105AB2ADA?id=1967CVE/IRW1694:3,2.0,,,1837,1-C4H8,(.)CH3,,[None],,,353,2.0
26802,42730.0,18392.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=026CA96095096795FA68E60F63851E8A?id=1969MIT/ROD439-450:1,2.0,4.7,-2,-10559,1-C4H8,(.)CF2,,['C(C)C1C(C1)(F)F'],,,309,2.0
26808,42742.0,18400.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A2F64008BBB8BB2D3E4BA8439E1B8BA2?id=1987IMB/MAR81:1,2.0,3.3,-1,,1-C4H8,(.)C2H5,,[None],,,"800
 
K",2.0
26809,42743.0,18401.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A38BFFB7AB19A98164C1D237E6E12A8?id=1984HUY/POP93:2,2.0,1.94,-15,-119728,1-C4H8,['C1=CC=CCC1'],,[None],,,488,2.0
26810,42744.0,18402.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AC1E907C9B4A7865B09F189D613583DC?id=1984HUY/POP93:1,2.0,1.18,-15,-109751,1-C4H8,['C1=CC=CCC1'],,[None],,,488,2.0
26824,42762.0,18408.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B67063B6DB95FEB77575B8874A648F72?id=1973HAL/CRU295:16,2.0,3.8,-12,,1-C4H10,(.)CH2,,[None],,,"304
 
K",2.0
26902,42850.0,18430.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2EB0B0D28623A6F0B3DCD6FDB128B09?id=2015MAN/SHE7637-7658:2,2.0,3.97,-12,-19456,1-C4H10,H(.),,H2,[None],,890,2.0
26903,42851.0,18430.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2EB0B0D28623A6F0B3DCD6FDB128B09?id=2015MAN/SHE7637-7658:12,2.0,2.45,-12,-18832,1-C4H10,H(.),,H2,[None],,300,2.0
26904,42852.0,18430.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2EB0B0D28623A6F0B3DCD6FDB128B09?id=1979BAL/WAL140:21,2.0,3.25,-10,-33258,1-C4H10,H(.),,H2,[None],,753,2.0
26905,42853.0,18430.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2EB0B0D28623A6F0B3DCD6FDB128B09?id=1971BAK/BAL291:12,2.0,3.65,-10,-35337,1-C4H10,H(.),,H2,[None],,298,2.0
26906,42854.0,18430.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2EB0B0D28623A6F0B3DCD6FDB128B09?id=1970BAK/BAL2812:17,2.0,3.52,-10,-35170,1-C4H10,H(.),,H2,[None],,730,2.0
26907,42855.0,18430.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2EB0B0D28623A6F0B3DCD6FDB128B09?id=2015PEU/SIV171-179:6,2.0,1.15,-11,-22033,1-C4H10,H(.),,H2,[None],,500,2.0
26908,42856.0,18430.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2EB0B0D28623A6F0B3DCD6FDB128B09?id=1989NIC/VAG5121-5123:1,2.0,3.49,-11,-33008,1-C4H10,H(.),,H2,[None],,250,2.0
26939,42903.0,18449.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=26C754EEB0B268B2B5F3B291B78F9558?id=1971CLA/PEA1049:4,2.0,1.83,-13,-22532,1-C4H10,C2F5,,C2F5H,[None],,32,2.0
26998,42975.0,18461.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7B2F9ACF721245EEDCD377096EBAFD27?id=1966TED/WAT1215:2,2.0,6.7,-1,15215,1-C4H10,(.)CCl3,,CHCl3,[None],,419,2.0
26999,42976.0,18461.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7B2F9ACF721245EEDCD377096EBAFD27?id=1962MCG/TED772:3,2.0,,,-12887,1-C4H10,(.)CCl3,,CHCl3,[None],,470,2.0
27003,42980.0,18464.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C51057A33ACD547E6168728BCF3BD61B?id=1984SWA/WAD63:2,2.0,3.09,-11,-28934,1-C4H10,(CH3)3CO(.),,[None],[None],,399,2.0
27004,42981.0,18464.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C51057A33ACD547E6168728BCF3BD61B?id=1970BRO/NEC2029:5,2.0,1.6,-2,3808,1-C4H10,(CH3)3CO(.),,[None],[None],,283,2.0
27005,42982.0,18464.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C51057A33ACD547E6168728BCF3BD61B?id=1970BRO/NEC2029:4,2.0,3.82,-13,-23031,1-C4H10,(CH3)3CO(.),,[None],[None],,283,2.0
27007,42984.0,18466.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1474FFF881608085E95DE7019752B245?id=2004PAR/WAN49-56:5,2.0,4.48,-13,-15631,1-C4H10,[None],,[None],['C1=CC=CC=C1'],,297,2.0
27008,42985.0,18466.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1474FFF881608085E95DE7019752B245?id=2004PAR/WAN49-56:2,2.0,4.4,-13,-16213,1-C4H10,[None],,[None],['C1=CC=CC=C1'],,531,2.0
27010,42987.0,18468.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F16EDB7B2E7B839CFBEFB0D95ACFC700?id=1973ARI/POT1811:10,2.0,2.24,-13,-23364,1-C4H10,(.)CF3,,CHF3,[None],,314,2.0
27011,42988.0,18468.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F16EDB7B2E7B839CFBEFB0D95ACFC700?id=1973ARI/POT1811:11,2.0,4.1,-1,11058,1-C4H10,(.)CF3,,CHF3,[None],,314,2.0
27020,42999.0,18471.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A229E8F7A728A7551EBA746510A59BC1?id=2015MAN/SHE7637-7658:4,2.0,4.38,-15,-21493,1-C4H10,(.)CH3,,CH4,[None],,859,2.0
27021,43000.0,18471.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A229E8F7A728A7551EBA746510A59BC1?id=2015MAN/SHE7637-7658:10,2.0,4.48,-15,-25143,1-C4H10,(.)CH3,,CH4,[None],,400,2.0
27022,43001.0,18471.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A229E8F7A728A7551EBA746510A59BC1?id=1990SWA748:2,2.0,9.13,-13,-39993,1-C4H10,(.)CH3,,CH4,[None],,399,2.0
27023,43002.0,18471.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A229E8F7A728A7551EBA746510A59BC1?id=1966TED/WAT1069:1,2.0,1.21,2,6901,1-C4H10,(.)CH3,,CH4,[None],,371,2.0
27024,43004.0,18471.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A229E8F7A728A7551EBA746510A59BC1?id=1975YAM449:2,2.0,7.09,-13,-43900,1-C4H10,(.)CH3,,CH4,[None],,980,2.0
27060,43062.0,18485.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9002D109DEC8D993A2C0238D90D2707D?id=1989ALK/HOM19-34:3,2.0,1.3,-10,,CH#CCH2Br,[None],,(.)CH2C#CH,[None],,623,2.0
27061,43069.0,18490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6DB222B1D7BB709FE857EE8C4F2118FC?id=2011NIS/AWA487-492:3,1.0,4.07,8,-145200,CH2=CHCH2Br,,,(.)CH2CH=CH2,[None],,568,1.0
27062,43070.0,18490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6DB222B1D7BB709FE857EE8C4F2118FC?id=1984TSA2812-2817:1,1.0,1,15,-228648,CH2=CHCH2Br,,,(.)CH2CH=CH2,[None],,830,1.0
27063,43071.0,18490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6DB222B1D7BB709FE857EE8C4F2118FC?id=1955MAC965-973:1,1.0,2.11,12,-189570,CH2=CHCH2Br,,,(.)CH2CH=CH2,[None],,593,1.0
27064,43072.0,18490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6DB222B1D7BB709FE857EE8C4F2118FC?id=1950SZW/GHO1142-1149:2,1.0,5,12,-198716,CH2=CHCH2Br,,,(.)CH2CH=CH2,[None],,732,1.0
27065,43073.0,18490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6DB222B1D7BB709FE857EE8C4F2118FC?id=1949MAC1350:1,1.0,2.11,12,-190401,CH2=CHCH2Br,,,(.)CH2CH=CH2,[None],,593,1.0
27077,43088.0,18499.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=814E02532DBB58F094A19A323FDAD5EA?id=1997DES/HUS1-7:3,2.0,1.2,-11,,n-C3H7Br,[None],,[None],[None],,"876
 
K",2.0
27118,43174.0,18541.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=053ECE92D49694E43F18BD7276D5843D?id=1994FRA/HER833-840:1,1.0,7.4,11,-246940,['C1(C=CC(C=C1)=O)=O'],,,CO,['C1(C=CC=C1)=O'],,900,1.0
27126,43194.0,18556.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F97DA005813AECC3E95965F29D4CF1A3?id=1989CUI/HE724-727:5,2.0,7.64,-11,-37748,['ClC1=CC=C(C=C1)Cl'],H(.),,['ClC1=CC=CC=C1'],[None],,1050,2.0
27127,43195.0,18556.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F97DA005813AECC3E95965F29D4CF1A3?id=1990MAN/LOU551-557:6,2.0,8.49,-1,,['ClC1=CC=C(C=C1)Cl'],H(.),,['ClC1=CC=CC=C1'],[None],,"1000
 
K",2.0
27128,43223.0,18566.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FC8DCC923F47D089D93C9986AB052167?id=1970GRO/MOS3810-3812:20,2.0,1.3,1,,['CC1=CC=C(C=C1)C'],O(.),,['CC1=C(C=C(C=C1)C)O'],,,"303
 
K",2.0
27130,43235.0,18570.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3D2D8B6613287C8166CC363C83E8A11A?id=1990ACK/HIP5247-5251:2,2.0,1.83,-13,,['CC1=CC=C(C=C1)C'],H(.),,[None],,,"300
 
K",2.0
27131,43236.0,18571.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DFD2389B02F3BDBED88C316069191335?id=1994HIP/SEI875-882:2,2.0,6.61,-10,-35004,['CC1=CC=C(C=C1)C'],H(.),,H2,[None],,1000,2.0
27137,43253.0,18578.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04C0260E1F07CE55DAC7A1B8B636C9F9?id=1992BAU/COB411-429:83,2.0,1.4,-11,,['CC1=CC=C(C=C1)C'],(.)OH,,[None],,,300,2.0
27139,43280.0,18582.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C947D09FB5370DE28BA86FCC3CCFE417?id=1964BUR/STR5065:6,2.0,1.07,1,,['CC1=CC=C(C=C1)C'],[None],,['CC1=CC=CC=C1'],[None],,955,2.0
27140,43281.0,18583.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AB78FF3C1B7FACF6E05B3B6057BF71E8?id=1988FAH/STE4951:6,2.0,3.8,-1,,['CC1=CC=C(C=C1)C'],[None],,['CC1=CC=CC=C1'],[None],,"723
 
K",2.0
27141,43282.0,18584.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=47457CEDB6462511FE56A597120A3F21?id=1988FAH/STE4951:5,2.0,1.42,1,,['CC1=CC=C(C=C1)C'],[None],,['C1=CC=CC=C1'],[None],,"723
 
K",2.0
27142,43283.0,18585.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BDFCF738DA065B55B5D9CA6E9EE0A88F?id=1999PAR/CHA4002-4008:1,2.0,2.46,-13,-4373,['CC1=CC=C(C=C1)C'],[None],,[None],['C1=CC=CC=C1'],,295,2.0
27152,43294.0,18588.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B93891E3CF44CFB7BD17E72A66E90938?id=1955SCH203-219:1,1.0,4.7,14,-342556,['CC1=CC=C(C=C1)C'],,,(.)CH3,[None],,1070,1.0
27154,43300.0,18592.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E96514B73B8221900158034B06B53458?id=1956RID/SCA1354:6,2.0,2.99,-13,,['BrC1=CC=C(C=C1)C'],[None],,[None],[None],,"520
 
K",2.0
27186,43401.0,18640.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D6747D7DF94701B194A81C1F64794A2C?id=1956RID/SCA1354:5,2.0,6.14,-13,,['BrC1=CC=C(C=C1)OC'],[None],,[None],[None],,"520
 
K",2.0
27187,43405.0,18644.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=666BDDC737B6EE6AF4B47D94518FAE99?id=1954LEV/SZW1904-1911:2,1.0,1.28,15,-235300,['BrCC1=CC=C(C=C1)C'],,,[None],[None],,748,1.0
